"REF_DATE","GEO","DGUID","New housing price indexes","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015-02","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","89.2","","","","1"
"2015-03","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","89.5","","","","1"
"2015-04","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","89.8","","","","1"
"2015-05","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","90.2","","","","1"
"2015-06","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","90.8","","","","1"
"2015-07","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","91.1","","","","1"
"2015-08","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","91.6","","","","1"
"2015-09","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","91.8","","","","1"
"2015-10","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","92.2","","","","1"
"2015-11","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","92.5","","","","1"
"2015-12","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","92.6","","","","1"
"2016-01","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","92.8","","","","1"
"2016-02","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","93.2","","","","1"
"2016-03","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","93.5","","","","1"
"2016-04","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","94.2","","","","1"
"2016-05","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","96.0","","","","1"
"2016-06","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","96.4","","","","1"
"2016-07","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","97.4","","","","1"
"2016-08","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","98.0","","","","1"
"2016-09","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","98.3","","","","1"
"2016-10","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","99.6","","","","1"
"2016-11","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","100.0","","","","1"
"2016-12","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","100.0","","","","1"
"2017-01","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","100.2","","","","1"
"2017-02","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","101.2","","","","1"
"2017-03","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","101.4","","","","1"
"2017-04","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","103.5","","","","1"
"2017-05","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","104.6","","","","1"
"2017-06","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","104.6","","","","1"
"2017-07","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","104.6","","","","1"
"2017-08","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","104.6","","","","1"
"2017-09","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","104.6","","","","1"
"2017-10","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","104.7","","","","1"
"2017-11","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","104.7","","","","1"
"2017-12","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","104.7","","","","1"
"2018-01","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","104.6","","","","1"
"2018-02","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","104.0","","","","1"
"2018-03","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","103.7","","","","1"
"2018-04","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","103.2","","","","1"
"2018-05","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","103.2","","","","1"
"2018-06","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","103.2","","","","1"
"2018-07","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","103.3","","","","1"
"2018-08","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","103.3","","","","1"
"2018-09","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","103.3","","","","1"
"2018-10","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","103.2","","","","1"
"2018-11","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","103.3","","","","1"
"2018-12","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","103.2","","","","1"
"2019-01","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","103.0","","","","1"
"2019-02","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","103.0","","","","1"
"2019-03","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","103.0","","","","1"
"2019-04","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","102.9","","","","1"
"2019-05","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","102.6","","","","1"
"2019-06","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","102.6","","","","1"
"2019-07","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","102.0","","","","1"
"2019-08","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","102.0","","","","1"
"2019-09","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","102.3","","","","1"
"2019-10","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","102.4","","","","1"
"2019-11","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","102.3","","","","1"
"2019-12","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","102.5","","","","1"
"2020-01","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","102.1","","","","1"
"2020-02","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","102.5","","","","1"
"2020-03","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","102.8","","","","1"
"2020-04","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","102.8","","","","1"
"2020-05","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","102.8","","","","1"
"2020-06","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","102.8","","","","1"
"2020-07","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","103.1","","","","1"
"2020-08","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","103.4","","","","1"
"2020-09","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","104.2","","","","1"
"2020-10","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","104.8","","","","1"
"2020-11","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","105.1","","","","1"
"2020-12","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","105.5","","","","1"
"2021-01","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","106.2","","","","1"
"2021-02","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","107.7","","","","1"
"2021-03","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","108.6","","","","1"
"2021-04","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","109.5","","","","1"
"2021-05","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","109.9","","","","1"
"2021-06","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","110.0","","","","1"
"2021-07","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","110.2","","","","1"
"2021-08","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","111.1","","","","1"
"2021-09","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","111.1","","","","1"
"2021-10","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","112.5","","","","1"
"2021-11","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","114.1","","","","1"
"2021-12","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","114.1","","","","1"
"2022-01","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","114.1","","","","1"
"2022-02","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","114.8","","","","1"
"2022-03","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","115.6","","","","1"
"2022-04","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","115.6","","","","1"
"2022-05","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","115.6","","","","1"
"2022-06","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","115.6","","","","1"
"2022-07","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","115.6","","","","1"
"2022-08","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","115.6","","","","1"
"2022-09","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","115.6","","","","1"
"2022-10","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","115.6","","","","1"
"2022-11","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","115.6","","","","1"
"2022-12","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","115.6","","","","1"
"2023-01","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","115.6","","","","1"
"2023-02","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","115.2","","","","1"
"2023-03","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","115.2","","","","1"
"2023-04","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","115.2","","","","1"
"2023-05","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","115.1","","","","1"
"2023-06","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","115.1","","","","1"
"2023-07","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","115.1","","","","1"
"2023-08","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","115.0","","","","1"
"2023-09","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","115.0","","","","1"
"2023-10","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","114.9","","","","1"
"2023-11","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","114.7","","","","1"
"2023-12","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","114.6","","","","1"
"2024-01","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","114.6","","","","1"
"2024-02","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","114.5","","","","1"
"2024-03","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","114.5","","","","1"
"2024-04","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","114.5","","","","1"
"2024-05","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","114.5","","","","1"
"2024-06","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","114.3","","","","1"
"2024-07","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","114.5","","","","1"
"2024-08","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","114.6","","","","1"
"2024-09","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","114.6","","","","1"
"2024-10","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","113.2","","","","1"
"2024-11","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","113.5","","","","1"
"2024-12","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","113.1","","","","1"
"2025-01","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","112.6","","","","1"
"2025-02","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","112.8","","","","1"
"2025-03","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","112.6","","","","1"
"2025-04","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","112.1","","","","1"
"2025-05","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","111.2","","","","1"
"2025-06","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","111.0","","","","1"
"2025-07","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","110.9","","","","1"
"2025-08","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","110.8","","","","1"
"2025-09","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","110.4","","","","1"
"2025-10","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","109.4","","","","1"
"2025-11","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","109.4","","","","1"
"2025-12","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","109.3","","","","1"
"2026-01","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","108.1","","","","1"
"2026-02","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","108.1","","","","1"
"2026-03","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","107.1","","","","1"
"2026-04","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","106.2","","","","1"
"2005-01","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","52.0","","","","1"
"2005-02","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","52.3","","","","1"
"2005-03","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","52.4","","","","1"
"2005-04","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","52.8","","","","1"
"2005-05","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","53.1","","","","1"
"2005-06","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","53.7","","","","1"
"2005-07","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","53.7","","","","1"
"2005-08","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","54.0","","","","1"
"2005-09","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","55.0","","","","1"
"2005-10","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","56.8","","","","1"
"2005-11","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","58.8","","","","1"
"2005-12","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","61.6","","","","1"
"2006-01","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","62.8","","","","1"
"2006-02","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","64.2","","","","1"
"2006-03","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","68.0","","","","1"
"2006-04","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","71.2","","","","1"
"2006-05","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","75.0","","","","1"
"2006-06","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","80.2","","","","1"
"2006-07","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","83.8","","","","1"
"2006-08","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","86.8","","","","1"
"2006-09","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","87.6","","","","1"
"2006-10","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","87.2","","","","1"
"2006-11","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","88.2","","","","1"
"2006-12","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","87.7","","","","1"
"2007-01","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","88.4","","","","1"
"2007-02","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","88.4","","","","1"
"2007-03","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","88.9","","","","1"
"2007-04","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","90.6","","","","1"
"2007-05","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","91.5","","","","1"
"2007-06","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","92.0","","","","1"
"2007-07","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","92.1","","","","1"
"2007-08","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","92.1","","","","1"
"2007-09","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","92.8","","","","1"
"2007-10","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","92.6","","","","1"
"2007-11","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","92.5","","","","1"
"2007-12","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","93.0","","","","1"
"2008-01","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","93.3","","","","1"
"2008-02","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","93.0","","","","1"
"2008-03","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","93.6","","","","1"
"2008-04","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","92.9","","","","1"
"2008-05","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","92.1","","","","1"
"2008-06","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","92.0","","","","1"
"2008-07","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","91.8","","","","1"
"2008-08","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","91.1","","","","1"
"2008-09","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","91.7","","","","1"
"2008-10","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","91.2","","","","1"
"2008-11","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","90.2","","","","1"
"2008-12","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","89.1","","","","1"
"2009-01","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","87.2","","","","1"
"2009-02","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","86.5","","","","1"
"2009-03","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","85.5","","","","1"
"2009-04","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","84.8","","","","1"
"2009-05","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","84.8","","","","1"
"2009-06","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","84.7","","","","1"
"2009-07","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","85.1","","","","1"
"2009-08","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","85.3","","","","1"
"2009-09","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","85.8","","","","1"
"2009-10","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","86.1","","","","1"
"2009-11","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","86.4","","","","1"
"2009-12","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","86.3","","","","1"
"2010-01","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","86.7","","","","1"
"2010-02","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","86.8","","","","1"
"2010-03","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","87.2","","","","1"
"2010-04","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","87.2","","","","1"
"2010-05","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","87.5","","","","1"
"2010-06","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","87.5","","","","1"
"2010-07","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","87.4","","","","1"
"2010-08","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","87.4","","","","1"
"2010-09","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","87.6","","","","1"
"2010-10","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","87.1","","","","1"
"2010-11","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","87.1","","","","1"
"2010-12","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","87.3","","","","1"
"2011-01","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","87.5","","","","1"
"2011-02","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","87.1","","","","1"
"2011-03","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","87.0","","","","1"
"2011-04","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","87.0","","","","1"
"2011-05","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","87.4","","","","1"
"2011-06","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","87.1","","","","1"
